Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2001,2001,2001,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,2,2,,6
H1,2001,2001,2001,6,1,0,M,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,23,-1,N/A,,23,,877,877,,6
H1,2001,2001,2001,6,1,0,X,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,343,-1,N/A,,343,,15978,,15978,6
H1,2001,2001,2001,6,1,0,X,508,Mozambique,MOZ,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,306,-1,N/A,,306,,14250,,14250,6
H1,2001,2001,2001,6,1,0,X,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,148,,148,6
H1,2001,2001,2001,6,1,0,X,508,Mozambique,MOZ,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,34,-1,N/A,,34,,1581,,1581,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1273,-1,N/A,,1273,,51543,51543,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,18,-1,N/A,,18,,720,720,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,41,-1,N/A,,41,,1640,1640,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,418,418,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,234,-1,N/A,,234,,9477,9477,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,87,87,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,399,-1,N/A,,399,,16142,16142,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,517,-1,N/A,,517,,20922,20922,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,53,-1,N/A,,53,,2138,2138,,6
H2,2002,2002,2002,6,1,0,X,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,27,-1,N/A,,27,,1121,,1121,6
H2,2002,2002,2002,6,1,0,X,508,Mozambique,MOZ,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,27,-1,N/A,,27,,1121,,1121,6
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3236,-1,N/A,,3236,,101734,101734,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,150,-1,N/A,,150,,80,80,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,85,85,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3,-1,N/A,,3,,27,27,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,15,-1,N/A,,15,,14,14,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2511,-1,N/A,,2511,,3826,3826,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,50,-1,N/A,,50,,42515,42515,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,1420,1420,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,60,-1,N/A,,60,,2309,2309,,0
H2,2003,2003,2003,6,1,0,M,508,Mozambique,MOZ,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,442,-1,N/A,,442,,51459,51459,,0
H2,2003,2003,2003,6,1,0,X,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,776,-1,N/A,,776,,3595,,3595,0
H2,2003,2003,2003,6,1,0,X,508,Mozambique,MOZ,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,452,-1,N/A,,452,,2334,,2334,0
H2,2003,2003,2003,6,1,0,X,508,Mozambique,MOZ,454,Malawi,MWI,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,20,-1,N/A,,20,,163,,163,0
H2,2003,2003,2003,6,1,0,X,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,304,-1,N/A,,304,,1098,,1098,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,8037,-1,N/A,,8037,,95676,95676,,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,16,16,,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,43,-1,N/A,,43,,335,335,,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,432,-1,N/A,,432,,1818,1818,,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,150,-1,N/A,,150,,785,785,,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5118,-1,N/A,,5118,,81578,81578,,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,103,-1,N/A,,103,,44,44,,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2049,-1,N/A,,2049,,1203,1203,,0
H2,2004,2004,2004,6,1,0,M,508,Mozambique,MOZ,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,28,-1,N/A,,28,,309,309,,0
