Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2002,2002,2002,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,41858,-1,N/A,0,21388,0,20853,,20853.17,2
H1,2002,2002,2002,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1137931,-1,N/A,0,1920480,0,566891,,566891.25,2
H1,2002,2002,2002,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36,-1,N/A,0,2,0,18,,18.17,2
H1,2002,2002,2002,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2200,Inland waterway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8846,-1,N/A,0,4560,0,4407,,4407.12,2
H1,2002,2002,2002,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2900,"Water, not else classified",220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,44497,-1,N/A,0,13185,0,22167,,22167.81,2
H1,2002,2002,2002,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3100,Railway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,48636,-1,N/A,0,28583,0,24229,,24229.82,2
H1,2002,2002,2002,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1035913,-1,N/A,0,1874150,0,516068,,516068.33,2
H1,2002,2002,2002,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1137931,-1,N/A,0,1920480,0,566891,,566891.25,2
H1,2002,2002,2002,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36,-1,N/A,0,2,0,18,,18.17,2
H1,2002,2002,2002,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2200,Inland waterway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8846,-1,N/A,0,4560,0,4407,,4407.12,2
H1,2002,2002,2002,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2900,"Water, not else classified",220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,44497,-1,N/A,0,13185,0,22167,,22167.81,2
H1,2002,2002,2002,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3100,Railway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,48636,-1,N/A,0,28583,0,24229,,24229.82,2
H1,2002,2002,2002,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1035913,-1,N/A,0,1874150,0,516068,,516068.33,2
H1,2002,2002,2002,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4559779,-1,N/A,0,1500006,0,2236989,2236989.91,,2
H1,2002,2002,2002,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3100,Railway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1029311,-1,N/A,0,1037938,0,504971,504971.67,,2
H1,2002,2002,2002,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3530467,-1,N/A,0,462068,0,1732018,1732018.24,,2
H1,2002,2002,2002,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3100,Railway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1029311,-1,N/A,0,1037938,0,504971,504971.67,,2
H1,2002,2002,2002,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3530467,-1,N/A,0,462068,0,1732018,1732018.24,,2
H1,2002,2002,2002,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4559779,-1,N/A,0,1500006,0,2236989,2236989.91,,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,2200,Inland waterway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103981,-1,N/A,0,26370,0,46791,,46791.68,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,2200,Inland waterway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103981,-1,N/A,0,26370,0,46791,,46791.68,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,76249,-1,N/A,0,29480,0,34312,,34312.05,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3206827,-1,N/A,0,6301500,0,1443072,,1443072.57,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,76249,-1,N/A,0,29480,0,34312,,34312.05,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3206827,-1,N/A,0,6301500,0,1443072,,1443072.57,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8220,-1,N/A,0,3950,0,3699,,3699.12,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8220,-1,N/A,0,3950,0,3699,,3699.12,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103981,-1,N/A,0,26370,0,46791,,46791.68,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,76249,-1,N/A,0,29480,0,34312,,34312.05,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3206827,-1,N/A,0,6301500,0,1443072,,1443072.57,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8220,-1,N/A,0,3950,0,3699,,3699.12,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103981,-1,N/A,0,26370,0,46791,,46791.68,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,76249,-1,N/A,0,29480,0,34312,,34312.05,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3206827,-1,N/A,0,6301500,0,1443072,,1443072.57,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8220,-1,N/A,0,3950,0,3699,,3699.12,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3395278,-1,N/A,0,6361300,0,1527875,,1527875.42,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3395278,-1,N/A,0,6361300,0,1527875,,1527875.42,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2200,Inland waterway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103981,-1,N/A,0,26370,0,46791,,46791.68,2
H2,2003,2003,2003,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3291297,-1,N/A,0,6334930,0,1481083,,1481083.74,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2200,Inland waterway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103981,-1,N/A,0,26370,0,46791,,46791.68,2
H2,2003,2003,2003,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3291297,-1,N/A,0,6334930,0,1481083,,1481083.74,2
H2,2003,2003,2003,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,19337,-1,N/A,0,6984,0,8329,8329.38,,2
H2,2003,2003,2003,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1827,-1,N/A,0,30,0,787,787.32,,2
H2,2003,2003,2003,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21165,-1,N/A,0,7014,0,9116,9116.7,,2
H2,2003,2003,2003,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1827,-1,N/A,0,30,0,787,787.32,,2
H2,2003,2003,2003,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,19337,-1,N/A,0,6984,0,8329,8329.38,,2
H2,2003,2003,2003,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21165,-1,N/A,0,7014,0,9116,9116.7,,2
H2,2004,2004,2004,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,545820,-1,N/A,0,211540,0,277951,,277951.83,2
H2,2004,2004,2004,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,545820,-1,N/A,0,211540,0,277951,,277951.83,2
H2,2004,2004,2004,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,545820,-1,N/A,0,211540,0,277951,,277951.83,2
H2,2004,2004,2004,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,545820,-1,N/A,0,211540,0,277951,,277951.83,2
H2,2004,2004,2004,6,1,0,DX,716,Zimbabwe,ZWE,454,Malawi,MWI,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,17066,-1,N/A,0,8800,0,8690,,8690.63,2
H2,2004,2004,2004,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103132,-1,N/A,0,28740,0,52518,,52518.75,2
H2,2004,2004,2004,6,1,0,DX,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,425622,-1,N/A,0,174000,0,216742,,216742.45,2
H2,2004,2004,2004,6,1,0,X,716,Zimbabwe,ZWE,454,Malawi,MWI,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,17066,-1,N/A,0,8800,0,8690,,8690.63,2
H2,2004,2004,2004,6,1,0,X,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103132,-1,N/A,0,28740,0,52518,,52518.75,2
H2,2004,2004,2004,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,425622,-1,N/A,0,174000,0,216742,,216742.45,2
H2,2004,2004,2004,6,1,0,DX,716,Zimbabwe,ZWE,454,Malawi,MWI,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,17066,-1,N/A,0,8800,0,8690,,8690.63,2
H2,2004,2004,2004,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103132,-1,N/A,0,28740,0,52518,,52518.75,2
H2,2004,2004,2004,6,1,0,DX,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,425622,-1,N/A,0,174000,0,216742,,216742.45,2
H2,2004,2004,2004,6,1,0,X,716,Zimbabwe,ZWE,454,Malawi,MWI,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,17066,-1,N/A,0,8800,0,8690,,8690.63,2
H2,2004,2004,2004,6,1,0,X,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103132,-1,N/A,0,28740,0,52518,,52518.75,2
H2,2004,2004,2004,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,425622,-1,N/A,0,174000,0,216742,,216742.45,2
H2,2004,2004,2004,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,2200,Inland waterway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4401,-1,N/A,0,393,0,2256,2256.31,,2
H2,2004,2004,2004,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4401,-1,N/A,0,393,0,2256,2256.31,,2
H2,2004,2004,2004,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8589,-1,N/A,0,332,0,4402,4402.97,,2
H2,2004,2004,2004,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8589,-1,N/A,0,332,0,4402,4402.97,,2
H2,2004,2004,2004,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8589,-1,N/A,0,332,0,4402,4402.97,,2
H2,2004,2004,2004,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2200,Inland waterway,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4401,-1,N/A,0,393,0,2256,2256.31,,2
H2,2004,2004,2004,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,12991,-1,N/A,0,725,0,6659,6659.28,,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5717079,-1,N/A,0,12651300,0,3327167,,3327167.38,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5717079,-1,N/A,0,12651300,0,3327167,,3327167.38,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5717079,-1,N/A,0,12651300,0,3327167,,3327167.38,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5717079,-1,N/A,0,12651300,0,3327167,,3327167.38,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23864,-1,N/A,0,15000,0,13888,,13888.3,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,828572,-1,N/A,0,1801020,0,482203,,482203.99,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4824098,-1,N/A,0,10814620,0,2807479,,2807479.49,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,40544,-1,N/A,0,20660,0,23595,,23595.6,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23864,-1,N/A,0,15000,0,13888,,13888.3,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,828572,-1,N/A,0,1801020,0,482203,,482203.99,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4824098,-1,N/A,0,10814620,0,2807479,,2807479.49,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,40544,-1,N/A,0,20660,0,23595,,23595.6,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23864,-1,N/A,0,15000,0,13888,,13888.3,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4824098,-1,N/A,0,10814620,0,2807479,,2807479.49,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,40544,-1,N/A,0,20660,0,23595,,23595.6,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23864,-1,N/A,0,15000,0,13888,,13888.3,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4824098,-1,N/A,0,10814620,0,2807479,,2807479.49,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,40544,-1,N/A,0,20660,0,23595,,23595.6,2
H2,2005,2005,2005,6,1,0,DX,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,828572,-1,N/A,0,1801020,0,482203,,482203.99,2
H2,2005,2005,2005,6,1,0,X,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,828572,-1,N/A,0,1801020,0,482203,,482203.99,2
H2,2005,2005,2005,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,45778,-1,N/A,0,10900,0,26843,26843.89,,2
H2,2005,2005,2005,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,45778,-1,N/A,0,10900,0,26843,26843.89,,2
H2,2005,2005,2005,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,45778,-1,N/A,0,10900,0,26843,26843.89,,2
H2,2005,2005,2005,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,45778,-1,N/A,0,10900,0,26843,26843.89,,2
H2,2006,2006,2006,6,1,0,DX,716,Zimbabwe,ZWE,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1570,-1,N/A,0,705,0,801,,801.05,2
H2,2006,2006,2006,6,1,0,DX,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1520884,-1,N/A,0,1947140,0,775650,,775650.9,2
