Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,51,-1,N/A,,51,,13078,13078,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20651,-1,N/A,,20651,,1053262,1053262,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6,-1,N/A,,6,,8336,8336,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,-1,N/A,,8,,1423,1423,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4858,-1,N/A,,4858,,328427,328427,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,261,-1,N/A,,261,,79925,79925,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,618,-1,N/A,,618,,14275,14275,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11543,-1,N/A,,11543,,500412,500412,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,716,Zimbabwe,ZWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3656,-1,N/A,,3656,,16860,16860,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,170,-1,N/A,,170,,66033,66033,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,360,-1,N/A,,360,,79136,79136,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8472,-1,N/A,,8472,,1592753,1592753,,0
H4,2015,2015,2015,6,1,0,M,454,Malawi,MWI,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5893,-1,N/A,,5893,,1818918,1818918,,0
H4,2015,2015,2015,6,1,0,X,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,960,-1,N/A,,960,,190448,,190448,0
H4,2015,2015,2015,6,1,0,X,454,Malawi,MWI,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,30,-1,N/A,,30,,291,,291,0
H4,2015,2015,2015,6,1,0,X,454,Malawi,MWI,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,46,-1,N/A,,46,,190,,190,0
H4,2015,2015,2015,6,1,0,X,454,Malawi,MWI,716,Zimbabwe,ZWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,724,-1,N/A,,724,,85190,,85190,0
H4,2015,2015,2015,6,1,0,X,454,Malawi,MWI,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,160,-1,N/A,,160,,104777,,104777,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,201957,8,kg,201957.01,201957,,10041283,10041283.006,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3653,8,kg,3653.8,3653,,492499,492499.885,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2978,8,kg,2978.2,2978,,185209,185209.757,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,196,Cyprus,CYP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,,122,122.185,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,424,8,kg,424,424,,20559,20559.076,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9270,8,kg,9270.75,9270,,287980,287980.533,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9722,8,kg,9722,9722,,22612,22612.539,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6,8,kg,6,6,,6946,6946.141,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1692,8,kg,1692.7,1692,,386797,386797.738,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,354,8,kg,354.2,354,,15300,15300.538,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5773,8,kg,5773,5773,,1554178,1554178.987,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,408,Dem. People's Rep. of Korea,PRK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,8,kg,50,50,,54,54.638,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,76507,8,kg,76507.2,76507,,2696116,2696116.376,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,,13008,13008.019,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,18,8,kg,18,18,,5510,5510.985,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,800,8,kg,800,800,,352,352.918,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8751,8,kg,8751.7,8751,,271601,271601.213,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,568,"Other Europe, nes",E19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3.5,3,,1104,1104.767,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9,8,kg,9,9,,2314,2314.768,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,588,8,kg,588,588,,42265,42265.785,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,45900,8,kg,45900.96,45900,,1071001,1071001.886,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8927,8,kg,8927.6,8927,,1006510,1006510.344,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,716,Zimbabwe,ZWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11701,8,kg,11701.3,11701,,32334,32334.746,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,222,8,kg,222,222,,30060,30060.806,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,8,kg,5,5,,1825,1825.215,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,7264,8,kg,7264,7264,,593502,593502.83,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2479,8,kg,2479.5,2479,,265209,265209.061,,0
H4,2016,2016,2016,6,1,0,M,454,Malawi,MWI,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4850,8,kg,4850.6,4850,,1036301,1036301.272,,0
H4,2016,2016,2016,6,1,0,X,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,365,8,kg,365,365,,4451,,4451.392,0
