Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,340721,-1,N/A,0,,,462105,462105.4,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32265,7,l,32265,87,,9195,9195.06,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,757,Switzerland,CHE,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5,7,l,5,18,,78,78.2,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32205,7,l,32205,,,4973,4973.09,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,94600,7,l,94600,82050,,127696,127696.08,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,66000,7,l,66000,58957,,85587,85587.49,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32265,7,l,32265,87,,9195,9195.06,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,94600,7,l,94600,82050,,127696,127696.08,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5,7,l,5,18,,78,78.2,,0
H3,2017,2017,2017,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32205,7,l,32205,,,4973,4973.09,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,,,10724,10724.78,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,,,525637,525637.07,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,246,Finland,FIN,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,3,,502,502.71,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,3,,502,502.71,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,251,France,FRA,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7,7,l,7.5,2,,121,121.88,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10,7,l,10,,,1932,1932.81,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,50,7,l,50,104,,1920,1920.89,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,314075,7,l,314075,231239,,514912,514912.29,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,132600,7,l,132600,122300,,174770,174770.34,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,121075,7,l,121075,57788,,263893,263893.87,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,60000,7,l,60000,50906,,67691,67691.15,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,400,7,l,400,245,,8556,8556.93,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7,7,l,7.5,2,,121,121.88,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10,7,l,10,,,1932,1932.81,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,132600,7,l,132600,122300,,174770,174770.34,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,121125,7,l,121125,57892,,265814,265814.76,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,60000,7,l,60000,50906,,67691,67691.15,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,400,7,l,400,245,,8556,8556.93,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2716,-1,N/A,0,2002,,6246,6246.49,,0
H5,2018,2018,2018,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2716,-1,N/A,0,2002,,6246,6246.49,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10,7,l,10,,0,937,937.302,,4
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10,7,l,10,,0,937,937.302,,4
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10,7,l,10,,0,937,937.302,,4
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C01,Clearance for home use,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10,7,l,10,,0,937,937.302,,4
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C01,Clearance for home use,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,137000,7,l,137000,48855,0,242336,242336.405,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,56,Belgium,BEL,0,World,W00,C01,Clearance for home use,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,25,7,l,25,13,0,2372,2372.392,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,380,Italy,ITA,0,World,W00,C01,Clearance for home use,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5,7,l,5,5,0,103,103.166,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C01,Clearance for home use,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4,7,l,4,1,0,345,345.764,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,56,Belgium,BEL,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,25,7,l,25,13,0,2372,2372.392,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,380,Italy,ITA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5,7,l,5,5,0,103,103.166,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,137000,7,l,137000,48855,0,242336,242336.405,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4,7,l,4,1,0,345,345.764,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,56,Belgium,BEL,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,25,7,l,25,13,0,2372,2372.392,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,380,Italy,ITA,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5,7,l,5,5,0,103,103.166,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4,7,l,4,1,0,345,345.764,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,137000,7,l,137000,48855,0,242336,242336.405,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,25,7,l,25,13,0,2372,2372.392,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5,7,l,5,5,0,103,103.166,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,137000,7,l,137000,48855,0,242336,242336.405,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4,7,l,4,1,0,345,345.764,,0
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C01,Clearance for home use,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,311026,-1,N/A,0,,0,480389,480389.626,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C01,Clearance for home use,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,730,-1,N/A,0,461,0,4274,4274.574,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,311757,-1,N/A,0,,0,484664,484664.201,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,311026,-1,N/A,0,,0,480389,480389.626,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,730,-1,N/A,0,461,0,4274,4274.574,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,311757,-1,N/A,0,,0,484664,484664.201,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C01,Clearance for home use,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,696,-1,N/A,0,441,0,1453,1453.253,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,696,-1,N/A,0,441,0,1453,1453.253,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,696,-1,N/A,0,441,0,1453,1453.253,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,696,-1,N/A,0,441,0,1453,1453.253,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C01,Clearance for home use,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,112260,-1,N/A,0,94839,0,164297,164297.213,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,112260,-1,N/A,0,94839,0,164297,164297.213,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,112260,-1,N/A,0,94839,0,164297,164297.213,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,112260,-1,N/A,0,94839,0,164297,164297.213,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61756,-1,N/A,0,52063,0,72818,72818.706,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61756,-1,N/A,0,52063,0,72818,72818.706,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,2100,Sea,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61756,-1,N/A,0,52063,0,72818,72818.706,,6
H5,2019,2019,2019,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61756,-1,N/A,0,52063,0,72818,72818.706,,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C07,Outward processing,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C07,Outward processing,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C07,Outward processing,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C07,Outward processing,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C03,Outright exportation,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C03,Outright exportation,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C03,Outright exportation,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C03,Outright exportation,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C03,Outright exportation,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C03,Outright exportation,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C03,Outright exportation,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C03,Outright exportation,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,293,0,274,,274.409,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,313,0,337,,337.273,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,313,0,337,,337.273,6
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,313,0,337,,337.273,6
H5,2019,2019,2019,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,-1,N/A,0,-1,N/A,0,313,0,337,,337.273,6
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C07,Outward processing,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
H5,2019,2019,2019,6,1,0,DX,690,Seychelles,SYC,0,World,W00,0,World,W00,C07,Outward processing,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20,7,l,20,20,0,62,,62.864,0
