Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,712,-1,N/A,,712,,34024,34024,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,25,-1,N/A,,25,,1209,1209,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,526,-1,N/A,,526,,25109,25109,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,101,-1,N/A,,101,,4832,4832,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,784,-1,N/A,,784,,37451,37451,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1100,-1,N/A,,1100,,52543,52543,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,103467,-1,N/A,,103467,,4943100,4943100,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,118,-1,N/A,,118,,5648,5648,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,133,-1,N/A,,133,,6366,6366,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1238,-1,N/A,,1238,,59145,59145,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2789,-1,N/A,,2789,,133252,133252,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,703,-1,N/A,,703,,33578,33578,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,33479,-1,N/A,,33479,,1599463,1599463,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,72,-1,N/A,,72,,3453,3453,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10642,-1,N/A,,10642,,508434,508434,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3432,-1,N/A,,3432,,163971,163971,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,9802,-1,N/A,,9802,,468302,468302,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11239,-1,N/A,,11239,,536923,536923,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,7626,-1,N/A,,7626,,364328,364328,,6
H3,2011,2011,2011,6,1,0,M,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,202040,-1,N/A,,202040,,9652346,9652346,,6
H3,2011,2011,2011,6,1,0,X,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2722,-1,N/A,,2722,,170463,,170463,6
H3,2011,2011,2011,6,1,0,X,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1166,-1,N/A,,1166,,73040,,73040,6
H3,2011,2011,2011,6,1,0,X,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,270,-1,N/A,,270,,16887,,16887,6
H3,2011,2011,2011,6,1,0,X,704,Viet Nam,VNM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,308,-1,N/A,,308,,19260,,19260,6
H3,2011,2011,2011,6,1,0,X,704,Viet Nam,VNM,418,Lao People's Dem. Rep.,LAO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,21,-1,N/A,,21,,1341,,1341,6
H3,2011,2011,2011,6,1,0,X,704,Viet Nam,VNM,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,957,-1,N/A,,957,,59935,,59935,6
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,5320961,5320961,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,398256,398256,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,326368,326368,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,243053,243053,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,983216,983216,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,125557,125557,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,867622,867622,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,10801,10801,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,160803,160803,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,34601,34601,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,440,440,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,21816,21816,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,5868,5868,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,623033,623033,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,15600,15600,,0
H4,2012,2012,2012,6,1,0,M,704,Viet Nam,VNM,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,-1,N/A,,-1,N/A,,,,39473,39473,,0
