Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,196,-1,N/A,,181,,787,787,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4923,-1,N/A,,4553,,73747,73747,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,225,-1,N/A,,208,,2465,2465,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,214,-1,N/A,,197,,671,671,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16,-1,N/A,,15,,80,80,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,530,-1,N/A,,491,,2782,2782,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,197,-1,N/A,,183,,814,814,,4
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7,-1,N/A,,7,,187,187,,4
H4,2015,2015,2015,6,1,0,X,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,588,-1,N/A,,543,,9792,,9792,4
H4,2015,2015,2015,6,1,0,X,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,588,-1,N/A,,543,,9792,,9792,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,6259,-1,N/A,,5790,,86750,86750,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,43,-1,N/A,,40,,335,335,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1813,-1,N/A,,1677,,24165,24165,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,96,-1,N/A,,89,,1020,1020,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,36,-1,N/A,,33,,117,117,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3,-1,N/A,,3,,199,199,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,90,-1,N/A,,83,,498,498,,4
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4178,-1,N/A,,3865,,60415,60415,,4
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,5029,7,l,5029.62,5029,,77193,,77193.89,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,104,7,l,104.9,104,,2182,,2182,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4852,7,l,4852.72,4852,,74507,,74507.89,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,72,7,l,72,72,,504,,504,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,95,7,l,95,95,,471,,471.54,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,95,7,l,95,95,,471,,471.54,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3154,7,l,3154.08,3154,,55638,,55638.9,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1,7,l,1.1,1,,50,,50,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3152,7,l,3152.98,3152,,55588,,55588.9,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,641,7,l,641.52,641,,5832,,5832.75,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,91,7,l,91.2,91,,1882,,1882,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,478,7,l,478.32,478,,3446,,3446.75,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,72,7,l,72,72,,504,,504,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,8,7,l,8,8,,40,,40,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,8,7,l,8,8,,40,,40,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,11,7,l,11.8,11,,303,,303.02,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,1000,Air,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4,7,l,4.6,4,,210,,210,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7,7,l,7.2,7,,93,,93.02,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,63,7,l,63.36,63,,122,,122.11,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,63,7,l,63.36,63,,122,,122.11,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1055,7,l,1055.86,1055,,14785,,14785.57,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1055,7,l,1055.86,1055,,14785,,14785.57,0
H4,2017,2017,2017,6,1,0,X,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15,7,l,15.84,15,,448,,448.8,0
H4,2017,2017,2017,6,1,0,X,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15,7,l,15.84,15,,448,,448.8,0
H4,2017,2017,2017,6,1,0,X,585,Palau,PLW,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15,7,l,15.84,15,,448,,448.8,0
H4,2017,2017,2017,6,1,0,X,585,Palau,PLW,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,2100,Sea,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15,7,l,15.84,15,,448,,448.8,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4932,7,l,4932.74,4932,,81919,,81919.75,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16,7,l,16.8,16,,216,,216.94,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,59,7,l,59.75,59,,1210,,1210.27,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3280,7,l,3280.44,3280,,54925,,54925.12,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,271,7,l,271.8,271,,2247,,2247.03,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,42,7,l,42,42,,154,,154.72,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,163,7,l,163.2,163,,659,,659.89,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1098,7,l,1098.75,1098,,22505,,22505.78,0
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,1202628,-1,N/A,,,,195588,195588,,2
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,43718,-1,N/A,,,,7110,7110,,2
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,1120702,-1,N/A,,,,182264,182264,,2
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,418,Lao People's Dem. Rep.,LAO,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,8212,-1,N/A,,,,1335,1335,,2
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,14188,-1,N/A,,,,2307,2307,,2
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,1228,-1,N/A,,,,200,200,,2
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,6,-1,N/A,,,,1,1,,2
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,14574,-1,N/A,,,,2370,2370,,2
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,128115,128115,,0
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,126693,126693,,0
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,14,14,,0
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,1408,1408,,0
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,61624,61624,,0
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,61519,61519,,0
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,105,105,,0
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,61561,61561,,0
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,8,8,,0
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,61394,61394,,0
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,158,158,,0
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,338184,-1,N/A,,392173,,70749,70749,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,300397,-1,N/A,,348354,,62844,62844,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,37212,-1,N/A,,43153,,7785,7785,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,574,-1,N/A,,666,,120,120,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,336101,-1,N/A,,422207,,72693,72693,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,307392,-1,N/A,,386142,,66484,66484,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,6125,-1,N/A,,7695,,1325,1325,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,22584,-1,N/A,,28370,,4885,4885,,6
H2,2012,2012,2012,6,1,0,X,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,472,,472,0
H2,2012,2012,2012,6,1,0,X,585,Palau,PLW,583,FS Micronesia,FSM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,472,,472,0
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,183141,,39514,39514,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,164741,,35544,35544,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,11010,,2375,2375,,4
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,7391,,1595,1595,,4
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,168971,-1,N/A,,160559,,44589,44589,,6
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,160066,-1,N/A,,160523,,42239,42239,,6
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,8905,-1,N/A,,36,,2350,2350,,2
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,116570,-1,N/A,,17539,,33064,33064,,2
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,115905,-1,N/A,,17526,,32875,32875,,2
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,665,-1,N/A,,13,,189,189,,2
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,21802,,39565,39565,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,21483,,36595,36595,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,16,,161,161,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,496,Mongolia,MNG,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,3,,2294,2294,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,300,,515,515,,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,8,kg,18530,8,kg,18530.2,18530,,42513,,42513.09,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,280440,Oxygen,8,kg,18530,8,kg,18530.2,18530,,42513,,42513.09,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,8,kg,18261,8,kg,18261.2,18261,,37049,,37049.64,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,2100,Sea,280440,Oxygen,8,kg,18261,8,kg,18261.2,18261,,37049,,37049.64,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,8,kg,15,8,kg,15,15,,150,,150.92,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,2100,Sea,280440,Oxygen,8,kg,15,8,kg,15,15,,150,,150.92,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,8,kg,254,8,kg,254,254,,5312,,5312.53,0
H4,2017,2017,2017,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,2100,Sea,280440,Oxygen,8,kg,254,8,kg,254,254,,5312,,5312.53,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,8,kg,16461,8,kg,16461.2,16461,,34606,,34606.07,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,8,kg,16430,8,kg,16430.2,16430,,32755,,32755.07,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,8,kg,16,8,kg,16,16,,160,,160.51,0
H5,2018,2018,2018,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,8,kg,15,8,kg,15,15,,1690,,1690.49,0
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,94,-1,N/A,,94,,29917,29917,,6
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,11,-1,N/A,,11,,3439,3439,,6
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,0,-1,N/A,,,,150,150,,6
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,2,-1,N/A,,2,,500,500,,6
H2,2007,2007,2007,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,81,-1,N/A,,81,,25828,25828,,6
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,165,-1,N/A,,165,,60264,60264,,6
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1,-1,N/A,,1,,271,271,,6
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,0,-1,N/A,,,,20,20,,6
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,6,-1,N/A,,6,,2092,2092,,6
H2,2008,2008,2008,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,159,-1,N/A,,159,,57880,57880,,6
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,438,-1,N/A,,438,,191066,191066,,6
H2,2009,2009,2009,6,1,0,M,585,Palau,PLW,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,6,-1,N/A,,6,,2507,2507,,6
