Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,12,-1,N/A,,12,,29,29,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,17,-1,N/A,,17,,410,410,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,,5,,19,19,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,12,-1,N/A,,12,,2498,2498,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,881,-1,N/A,,881,,86335,86335,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11500,-1,N/A,,11500,,55300,55300,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,102,-1,N/A,,102,,520,520,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,117,117,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,49,49,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,41,41,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,11396,-1,N/A,,11396,,54573,54573,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1588,-1,N/A,,1588,,21535,21535,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1,-1,N/A,,1,,71,71,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,25,-1,N/A,,25,,89,89,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,24,24,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,20,-1,N/A,,20,,187,187,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,70,70,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1496,-1,N/A,,1496,,21044,21044,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,862,Venezuela,VEN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,34,-1,N/A,,34,,49,49,,0
H3,2011,2011,2011,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,758,-1,N/A,,758,,15398,15398,,0
H3,2011,2011,2011,6,1,0,M,659,Saint Kitts and Nevis,KNA,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5,-1,N/A,,5,,86,86,,0
H3,2011,2011,2011,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,17,-1,N/A,,17,,993,993,,0
H3,2011,2011,2011,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,736,-1,N/A,,736,,14320,14320,,0
H3,2012,2012,2012,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,847,-1,N/A,,847,,19647,19647,,0
H3,2012,2012,2012,6,1,0,M,659,Saint Kitts and Nevis,KNA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,70,-1,N/A,,70,,356,356,,0
H3,2012,2012,2012,6,1,0,M,659,Saint Kitts and Nevis,KNA,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,676,676,,0
H3,2012,2012,2012,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,6,-1,N/A,,6,,114,114,,0
H3,2012,2012,2012,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,771,-1,N/A,,771,,18501,18501,,0
H3,2013,2013,2013,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,5098,-1,N/A,,5098,,78447,78447,,0
H3,2013,2013,2013,6,1,0,M,659,Saint Kitts and Nevis,KNA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,0,-1,N/A,,,,8,8,,0
H3,2013,2013,2013,6,1,0,M,659,Saint Kitts and Nevis,KNA,534,Saint Maarten,SXM,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,4,-1,N/A,,4,,238,238,,0
H3,2013,2013,2013,6,1,0,M,659,Saint Kitts and Nevis,KNA,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1159,-1,N/A,,1159,,970,970,,0
H3,2013,2013,2013,6,1,0,M,659,Saint Kitts and Nevis,KNA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,25,-1,N/A,,25,,305,305,,0
H3,2013,2013,2013,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,15,-1,N/A,,15,,469,469,,0
H3,2013,2013,2013,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,949,949,,0
H3,2013,2013,2013,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,3893,-1,N/A,,3893,,75508,75508,,0
H3,2014,2014,2014,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1843,-1,N/A,,1843,,33002,33002,,0
H3,2014,2014,2014,6,1,0,M,659,Saint Kitts and Nevis,KNA,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,10,-1,N/A,,10,,102,102,,0
H3,2014,2014,2014,6,1,0,M,659,Saint Kitts and Nevis,KNA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,24,-1,N/A,,24,,1794,1794,,0
H3,2014,2014,2014,6,1,0,M,659,Saint Kitts and Nevis,KNA,534,Saint Maarten,SXM,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,2,-1,N/A,,2,,163,163,,0
H3,2014,2014,2014,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,50,-1,N/A,,50,,1867,1867,,0
H3,2014,2014,2014,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,26,-1,N/A,,26,,295,295,,0
H3,2014,2014,2014,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1731,-1,N/A,,1731,,28781,28781,,0
H3,2015,2015,2015,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,842,USA,USA,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,178,-1,N/A,0,178,,4213,4213.603,,0
H3,2015,2015,2015,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,842,USA,USA,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1143,-1,N/A,0,1143,,19404,19404.21,,0
H3,2015,2015,2015,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1143,-1,N/A,0,1143,,19404,19404.21,,0
H3,2015,2015,2015,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,178,-1,N/A,0,178,,4213,4213.603,,0
H3,2015,2015,2015,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,182,-1,N/A,0,182,,4802,4802.673,,0
H3,2015,2015,2015,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,1317,-1,N/A,0,1317,,20734,20734.69,,0
H3,2015,2015,2015,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,842,USA,USA,C00,All CPCs,1000,Air,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,kg,178,-1,N/A,0,178,,4213,4213.603,,0
