Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,8338,-1,N/A,,8338,,29428,29428,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,688,-1,N/A,,688,,9638,9638,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,7,-1,N/A,,7,,264,264,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5643,-1,N/A,,5643,,129658,129658,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,133,-1,N/A,,133,,4742,4742,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,6141,-1,N/A,,6141,,37108,37108,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,6267,-1,N/A,,6267,,70355,70355,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,304,-1,N/A,,304,,7038,7038,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,16,-1,N/A,,16,,855,855,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,20637,-1,N/A,,20637,,185930,185930,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9691,-1,N/A,,9691,,28118,28118,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4485,-1,N/A,,4485,,23838,23838,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1906814,-1,N/A,,1906814,,4882201,4882201,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,25995,-1,N/A,,25995,,89514,89514,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1089493,-1,N/A,,1089493,,3169695,3169695,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,393805,-1,N/A,,393805,,1920795,1920795,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,371390,-1,N/A,,371390,,2352602,2352602,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,88045,-1,N/A,,88045,,239960,239960,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,974342,-1,N/A,,974342,,1611789,1611789,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,613982,-1,N/A,,613982,,2318387,2318387,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,21954,-1,N/A,,21954,,213303,213303,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3487283,-1,N/A,,3487283,,4340575,4340575,,0
H2,2010,2010,2010,4,0,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9596017,-1,N/A,,9596017,,21945363,21945363,,0
H2,2010,2010,2010,4,0,0,X,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2194,-1,N/A,,2194,,29960,,29960,0
H2,2010,2010,2010,4,0,0,X,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2070,-1,N/A,,2070,,29020,,29020,0
H2,2010,2010,2010,4,0,0,X,608,Philippines,PHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,124,-1,N/A,,124,,940,,940,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9086,-1,N/A,,9086,,32887,32887,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1783,-1,N/A,,1783,,12870,12870,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5751,-1,N/A,,5751,,9214,9214,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,132,-1,N/A,,132,,3793,3793,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,23179,-1,N/A,,23179,,13867,13867,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1184,-1,N/A,,1184,,32136,32136,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,12277,-1,N/A,,12277,,128527,128527,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,20,-1,N/A,,20,,411,411,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1329428,-1,N/A,,1329428,,4128501,4128501,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5213,-1,N/A,,5213,,56310,56310,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,267451,-1,N/A,,267451,,1173178,1173178,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,210455,-1,N/A,,210455,,2003076,2003076,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,413905,-1,N/A,,413905,,3808710,3808710,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,137262,-1,N/A,,137262,,401061,401061,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1681434,-1,N/A,,1681434,,2481925,2481925,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,209308,-1,N/A,,209308,,1518844,1518844,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,30120,-1,N/A,,30120,,118300,118300,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2943742,-1,N/A,,2943742,,4484997,4484997,,0
H2,2011,2011,2011,4,0,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,7281730,-1,N/A,,7281730,,20408607,20408607,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5061,-1,N/A,,5061,,197809,197809,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4543,-1,N/A,,4543,,14323,14323,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,225,-1,N/A,,225,,3833,3833,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9869,-1,N/A,,9869,,264984,264984,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5355,-1,N/A,,5355,,34708,34708,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1972,-1,N/A,,1972,,16448,16448,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,7,-1,N/A,,7,,330,330,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2477,-1,N/A,,2477,,23243,23243,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,34029,-1,N/A,,34029,,57885,57885,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,46691,-1,N/A,,46691,,799186,799186,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,358,-1,N/A,,358,,8596,8596,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2530,-1,N/A,,2530,,46618,46618,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,878076,-1,N/A,,878076,,2473912,2473912,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,19146,-1,N/A,,19146,,56765,56765,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,200388,-1,N/A,,200388,,974175,974175,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,298916,-1,N/A,,298916,,2820566,2820566,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,501396,-1,N/A,,501396,,2986457,2986457,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,153,-1,N/A,,153,,7204,7204,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1493963,-1,N/A,,1493963,,1898817,1898817,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,83200,-1,N/A,,83200,,1200496,1200496,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3456,-1,N/A,,3456,,46739,46739,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4771122,-1,N/A,,4771122,,7375525,7375525,,0
H2,2012,2012,2012,4,0,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,8362933,-1,N/A,,8362933,,21308619,21308619,,0
H2,2012,2012,2012,4,0,0,X,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,20037,-1,N/A,,20037,,308440,,308440,0
H2,2012,2012,2012,4,0,0,X,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9386,-1,N/A,,9386,,208793,,208793,0
H2,2012,2012,2012,4,0,0,X,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,10294,-1,N/A,,10294,,97464,,97464,0
H2,2012,2012,2012,4,0,0,X,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,306,-1,N/A,,306,,1690,,1690,0
H2,2012,2012,2012,4,0,0,X,608,Philippines,PHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,51,-1,N/A,,51,,493,,493,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,411,-1,N/A,,411,,14921,14921,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,27313,-1,N/A,,27313,,15625,15625,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,120212,-1,N/A,,120212,,529419,529419,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4871,-1,N/A,,4871,,8536,8536,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3625,-1,N/A,,3625,,8215,8215,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,496,-1,N/A,,496,,37622,37622,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,27644,-1,N/A,,27644,,134594,134594,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3145,-1,N/A,,3145,,44881,44881,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3346,-1,N/A,,3346,,55213,55213,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,226,-1,N/A,,226,,1539,1539,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,195,-1,N/A,,195,,10699,10699,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,28,-1,N/A,,28,,379,379,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2011,-1,N/A,,2011,,20923,20923,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,504602,-1,N/A,,504602,,1518660,1518660,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,175484,-1,N/A,,175484,,605723,605723,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4744,-1,N/A,,4744,,51726,51726,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,319954,-1,N/A,,319954,,2799721,2799721,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1107837,-1,N/A,,1107837,,1847539,1847539,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,493464,-1,N/A,,493464,,3509068,3509068,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,286419,-1,N/A,,286419,,2053401,2053401,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2990,-1,N/A,,2990,,17010,17010,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4733391,-1,N/A,,4733391,,9204106,9204106,,0
H2,2013,2013,2013,4,0,0,M,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,7822408,-1,N/A,,7822408,,22489520,22489520,,0
H2,2013,2013,2013,4,0,0,X,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,569727,-1,N/A,,569727,,4509164,,4509164,0
H2,2013,2013,2013,4,0,0,X,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4711,-1,N/A,,4711,,25358,,25358,0
H2,2013,2013,2013,4,0,0,X,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,363103,-1,N/A,,363103,,3147429,,3147429,0
