Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2009,2009,2009,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,153,-1,N/A,,30,,131,131,,2
H1,2009,2009,2009,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,251,-1,N/A,,5,,208,,208,2
H1,2009,2009,2009,6,1,0,X,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,251,-1,N/A,,5,,208,,208,2
H1,2010,2010,2010,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,107610,-1,N/A,,48268,,82145,82145,,2
H1,2010,2010,2010,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,14925,-1,N/A,,4225,,11393,11393,,2
H1,2010,2010,2010,6,1,0,M,662,Saint Lucia,LCA,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,51906,-1,N/A,,19953,,39623,39623,,2
H1,2010,2010,2010,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,39718,-1,N/A,,24054,,30319,30319,,2
H1,2010,2010,2010,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,71,-1,N/A,,7,,54,54,,2
H1,2010,2010,2010,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,989,-1,N/A,,29,,755,755,,2
H1,2010,2010,2010,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,241626,-1,N/A,,35722,,172480,,172480,2
H1,2010,2010,2010,6,1,0,X,662,Saint Lucia,LCA,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,241626,-1,N/A,,35722,,172480,,172480,2
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,102039,-1,N/A,,43646,,82360,82360,,2
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,30403,-1,N/A,,5885,,24540,24540,,2
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,70835,-1,N/A,,37651,,57174,57174,,2
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,384,-1,N/A,,10,,310,310,,2
H1,2011,2011,2011,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,417,-1,N/A,,100,,336,336,,2
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,64417,-1,N/A,,27996,,61388,61388,,2
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,15209,-1,N/A,,4357,,14493,14493,,2
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,47970,-1,N/A,,23601,,45714,45714,,2
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,668,-1,N/A,,23,,636,636,,2
H3,2012,2012,2012,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,571,-1,N/A,,15,,544,544,,2
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16481,-1,N/A,,5093,,16108,16108,,2
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16273,-1,N/A,,4937,,15904,15904,,2
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,208,-1,N/A,,156,,204,204,,2
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4016870,-1,N/A,,688019,,3646400,,3646400,2
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,707,-1,N/A,,170,,642,,642,2
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4016163,-1,N/A,,687849,,3645759,,3645759,2
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,197056,-1,N/A,,114746,,183226,183226,,2
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,20269,-1,N/A,,4800,,18847,18847,,2
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,176786,-1,N/A,,109946,,164379,164379,,2
H3,2014,2014,2014,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2833958,-1,N/A,,443347,,2474100,,2474100,2
H3,2014,2014,2014,6,1,0,X,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2833958,-1,N/A,,443347,,2474100,,2474100,2
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,168358,-1,N/A,,85860,,144825,144825,,2
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16239,-1,N/A,,5310,,13969,13969,,2
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,195,-1,N/A,,10,,167,167,,2
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,149718,-1,N/A,,80375,,128790,128790,,2
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,299,-1,N/A,,,,257,257,,2
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1741,-1,N/A,,148,,1498,1498,,2
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,167,-1,N/A,,17,,143,143,,2
H4,2015,2015,2015,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3659684,-1,N/A,,740731,,2990503,,2990503,2
H4,2015,2015,2015,6,1,0,X,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3659684,-1,N/A,,740731,,2990503,,2990503,2
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,395392,-1,N/A,,197642,,303928,303928,,2
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,17761,-1,N/A,,5087,,13653,13653,,2
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,376317,-1,N/A,,192465,,289265,289265,,2
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1112,-1,N/A,,3,,855,855,,2
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,202,-1,N/A,,88,,155,155,,2
H4,2016,2016,2016,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4078079,-1,N/A,,617878,,2855090,,2855090,2
H4,2016,2016,2016,6,1,0,X,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4078079,-1,N/A,,617878,,2855090,,2855090,2
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3602121,-1,N/A,0,672774,,2705218,2705218.113,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,209181,-1,N/A,0,96631,,157096,157096.71,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,42936,-1,N/A,0,21991,,32245,32245.931,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,200,-1,N/A,0,37,,150,150.696,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2518,-1,N/A,0,106,,1891,1891.561,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3347283,-1,N/A,0,554008,,2513833,2513833.216,,0
H4,2018,2018,2018,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,123351,7,l,123351.1,119949,0,195604,195604.28,,4
H4,2018,2018,2018,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,41,7,l,41.5,64,0,1959,1959.52,,0
H4,2018,2018,2018,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,123392,7,l,123392.6,120013,0,197563,197563.8,,4
H4,2019,2019,2019,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2909,-1,N/A,0,2656,0,6124,6124.76,,6
H4,2019,2019,2019,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,128515,7,l,128515,121528,0,203298,203298.99,,0
H4,2019,2019,2019,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,131424,-1,N/A,0,124185,0,209423,209423.75,,6
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,366445,-1,N/A,,338987,,1534910,1534910,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2567,-1,N/A,,2375,,10918,10918,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,72321,-1,N/A,,66902,,210446,210446,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,27801,-1,N/A,,25718,,127959,127959,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6148,-1,N/A,,5687,,18062,18062,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3648,-1,N/A,,3375,,38026,38026,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5810,-1,N/A,,5375,,37142,37142,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5946,-1,N/A,,5500,,50447,50447,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,120045,-1,N/A,,111050,,519002,519002,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,474,Martinique,MTQ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,89,-1,N/A,,82,,521,521,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1553,-1,N/A,,1437,,18171,18171,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1148,-1,N/A,,1062,,8172,8172,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,9729,-1,N/A,,9000,,46069,46069,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1148,-1,N/A,,1062,,2177,2177,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,244,-1,N/A,,226,,790,790,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5405,-1,N/A,,5000,,20134,20134,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5742,-1,N/A,,5312,,20532,20532,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,40270,-1,N/A,,37253,,183204,183204,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,55300,-1,N/A,,51156,,221714,221714,,0
H0,1992,1992,1992,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1530,-1,N/A,,1415,,1424,1424,,0
H0,1992,1992,1992,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5946,-1,N/A,,5500,,22730,,,0
H0,1992,1992,1992,6,1,0,RX,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5946,-1,N/A,,5500,,22730,,,0
H0,1992,1992,1992,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,7149,-1,N/A,,6613,,24059,,24059,0
H0,1992,1992,1992,6,1,0,X,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,929,-1,N/A,,859,,787,,787,0
H0,1992,1992,1992,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5946,-1,N/A,,5500,,22730,,22730,0
H0,1992,1992,1992,6,1,0,X,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,275,-1,N/A,,254,,542,,542,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,393408,-1,N/A,,363930,,1531031,1531031,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,7634,-1,N/A,,7062,,25898,25898,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1622,-1,N/A,,1500,,10235,10235,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,34507,-1,N/A,,31921,,130663,130663,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,97842,-1,N/A,,90511,,304141,304141,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,126,-1,N/A,,117,,938,938,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3310,-1,N/A,,3062,,15208,15208,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,312,Guadeloupe,GLP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1824,-1,N/A,,1687,,10455,10455,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1081,-1,N/A,,1000,,9752,9752,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,15134,-1,N/A,,14000,,57994,57994,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2905,-1,N/A,,2687,,22217,22217,,0
H0,1993,1993,1993,6,1,0,M,662,Saint Lucia,LCA,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,121895,-1,N/A,,112761,,500469,500469,,0
