Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,42500,8,kg,42500,42500,0,25749,25806.814,25749.448,0
H4,2013,2013,2013,6,1,0,X,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,42500,8,kg,42500,42500,0,25749,25806.814,25749.448,0
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1250,8,kg,65,65,0,1083,1083.871,1049.109,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,790605,8,kg,787535,787535,0,685340,685340.592,638854.216,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7008,8,kg,790,790,0,6075,6075.53,6021.347,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,315712,8,kg,324850,324850,0,273677,273677.083,248146.507,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,159695,8,kg,102000,102000,0,138432,138432.822,136913.861,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,782346,8,kg,786680,786680,0,678181,678181.191,631783.76,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,315712,8,kg,324850,324850,0,273677,273677.083,248146.507,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,72515,8,kg,34080,34080,0,62860,62860.309,62792.277,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21302,8,kg,30000,30000,0,18466,18466.153,18263.532,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21302,8,kg,30000,30000,0,18466,18466.153,18263.532,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,159695,8,kg,102000,102000,0,138432,138432.822,136913.861,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,8259,8,kg,855,855,0,7159,7159.401,7070.457,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,72515,8,kg,34080,34080,0,62860,62860.309,62792.277,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,213120,8,kg,295750,295750,0,184744,184744.824,165667.582,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7008,8,kg,790,790,0,6075,6075.53,6021.347,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1250,8,kg,65,65,0,1083,1083.871,1049.109,2
H4,2014,2014,2014,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,213120,8,kg,295750,295750,0,184744,184744.824,165667.582,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,57,8,kg,200,200,0,44,44.206,43.683,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7709,8,kg,461,461,0,5912,5912.461,5854.016,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,47691,8,kg,25605,25605,0,36574,36574.135,31594.569,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,254541,8,kg,297500,297500,0,195204,195204.546,193017.578,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,731181,8,kg,601488,601488,0,560733,560733.347,544949.391,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,156,China,CHN,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6,8,kg,1,1,0,5,5.345,5.334,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7709,8,kg,461,461,0,5912,5912.461,5854.016,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7709,8,kg,461,461,0,5912,5912.461,5854.016,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6,8,kg,1,1,0,5,5.345,5.334,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,738891,8,kg,601949,601949,0,566645,566645.807,550803.407,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,254541,8,kg,297500,297500,0,195204,195204.546,193017.578,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,116652,8,kg,73420,73420,0,89459,89459.504,88399.668,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,136760,8,kg,65040,65040,0,104879,104879.576,97587.025,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,57,8,kg,200,200,0,44,44.206,43.683,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,47691,8,kg,25605,25605,0,36574,36574.135,31594.569,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,116652,8,kg,73420,73420,0,89459,89459.504,88399.668,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,175470,8,kg,139722,139722,0,134566,134566.034,134301.535,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,175470,8,kg,139722,139722,0,134566,134566.034,134301.535,2
H4,2015,2015,2015,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,136760,8,kg,65040,65040,0,104879,104879.576,97587.025,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,262,8,kg,500,500,0,196,196.816,195.157,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,28179,8,kg,12275,12275,0,21162,21162.654,18506.09,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1510,8,kg,52,52,0,1134,1134.148,1084.802,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,594259,8,kg,419485,419485,0,446293,446293.152,427719.151,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,12,8,kg,1,1,0,9,9.163,9.066,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,71029,8,kg,68000,68000,0,53343,53343.396,52956.824,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,156,China,CHN,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,262,8,kg,500,500,0,196,196.816,195.157,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1497,8,kg,51,51,0,1124,1124.986,1075.736,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,380675,8,kg,291236,291236,0,285889,285889.943,284710.871,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1258,8,kg,1549,1549,0,945,945.476,935.273,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,28179,8,kg,12275,12275,0,21162,21162.654,18506.09,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,111356,8,kg,45874,45874,0,83629,83629.882,69339.2,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,594271,8,kg,419486,419486,0,446302,446302.315,427728.218,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1258,8,kg,1549,1549,0,945,945.476,935.273,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,12,8,kg,1,1,0,9,9.163,9.066,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,380675,8,kg,291236,291236,0,285889,285889.943,284710.871,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,111356,8,kg,45874,45874,0,83629,83629.882,69339.2,2
H4,2016,2016,2016,6,1,0,M,646,Rwanda,RWA,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,71029,8,kg,68000,68000,0,53343,53343.396,52956.824,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,31342,8,kg,21840,21840,0,23612,23612.506,18952.306,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,85483,8,kg,55080,55080,0,64399,64399.43,52453.388,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,76,Brazil,BRA,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,42,8,kg,2,2,0,32,32.363,23.018,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,12157,8,kg,4055,4055,0,9158,9158.825,7726.475,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,12157,8,kg,4055,4055,0,9158,9158.825,7726.475,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21294,8,kg,17000,17000,0,16042,16042.601,14090.157,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5436,8,kg,3894,3894,0,4095,4095.997,3540.632,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5436,8,kg,3894,3894,0,4095,4095.997,3540.632,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,31342,8,kg,21840,21840,0,23612,23612.506,18952.306,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,416,8,kg,2,2,0,313,313.511,274.815,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,156,China,CHN,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,651,8,kg,733,733,0,491,491.1,345.161,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,459,8,kg,4,4,0,345,345.874,297.833,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,42,8,kg,2,2,0,32,32.363,23.018,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,416,8,kg,2,2,0,313,313.511,274.815,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,156366,8,kg,102602,102602,0,117800,117800.459,97108.118,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,85483,8,kg,55080,55080,0,64399,64399.43,52453.388,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,156826,8,kg,102606,102606,0,118146,118146.333,97405.951,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,651,8,kg,733,733,0,491,491.1,345.161,2
H4,2017,2017,2017,6,1,0,M,646,Rwanda,RWA,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,21294,8,kg,17000,17000,0,16042,16042.601,14090.157,2
H5,2018,2018,2018,6,1,0,X,646,Rwanda,RWA,180,Dem. Rep. of the Congo,COD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,356465,8,kg,356465,356465,0,409900,409540.064,409900.056,0
H5,2018,2018,2018,6,1,0,X,646,Rwanda,RWA,180,Dem. Rep. of the Congo,COD,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,356465,8,kg,356465,356465,0,409900,409540.064,409900.056,0
H5,2018,2018,2018,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,356465,8,kg,356465,356465,0,409900,409540.064,409900.056,0
H5,2018,2018,2018,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,356465,8,kg,356465,356465,0,409900,409540.064,409900.056,0
H5,2018,2018,2018,6,1,0,RX,646,Rwanda,RWA,180,Dem. Rep. of the Congo,COD,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,356465,8,kg,356465,356465,0,409900,409540.064,409900.056,0
H5,2018,2018,2018,6,1,0,RX,646,Rwanda,RWA,180,Dem. Rep. of the Congo,COD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,356465,8,kg,356465,356465,0,409900,409540.064,409900.056,0
H5,2018,2018,2018,6,1,0,RX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,356465,8,kg,356465,356465,0,409900,409540.064,409900.056,0
H5,2018,2018,2018,6,1,0,RX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,356465,8,kg,356465,356465,0,409900,409540.064,409900.056,0
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,693,8,kg,34,34,0,529,529.569,396.986,2
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,693,8,kg,34,34,0,529,529.569,396.986,2
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,122524,8,kg,80000,80000,0,93520,93520.547,88322.428,2
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,122524,8,kg,80000,80000,0,93520,93520.547,88322.428,2
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,792,Turkey,TUR,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,764,8,kg,918,918,0,583,583.705,435.402,2
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,764,8,kg,918,918,0,583,583.705,435.402,2
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,3200,Road,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36551,8,kg,25595,25595,0,27898,27898.711,23015.883,2
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36551,8,kg,25595,25595,0,27898,27898.711,23015.883,2
H5,2018,2018,2018,6,1,0,M,646,Rwanda,RWA,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,103,8,kg,20,20,0,79,79.042,60.31,2
