Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,68,8,kg,68.92,68,0,2482,2482.732,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,5608,8,kg,5608.71,5608,0,84475,84475.29,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,3,8,kg,3,3,0,158,158.667,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,270,Gambia,GMB,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,34,8,kg,34,34,0,918,918.36,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,191,8,kg,191.4,191,0,3464,3464.991,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,129,8,kg,129,129,0,726,726.79,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,634,Qatar,QAT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,70,8,kg,70.5,70,0,1528,1528.027,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,760,Syria,SYR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,21,8,kg,21.72,21,0,467,467.891,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,11,8,kg,11.85,11,0,521,521.438,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,498,8,kg,498.66,498,0,9233,9233.253,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4719,8,kg,4719,4719,0,35741,35741.033,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,25,8,kg,25.16,25,0,826,826.295,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,0,8,kg,0.5,0,0,20,20.795,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,54369,8,kg,54369.71,54369,0,411655,411655.615,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,707,8,kg,707.74,707,0,6659,6659.646,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2,8,kg,2,2,0,150,150.141,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,9253,8,kg,9253.67,9253,0,179830,179830.704,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,194091,8,kg,194091.35,194091,0,1132586,1132586.208,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,25665,8,kg,25665.11,25665,0,235359,235359.151,,0
H5,2019,2019,2019,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,57352,8,kg,57352.78,57352,0,1005931,1005931.468,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,52161,-1,N/A,,52161,,1231792,1231792,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,335,-1,N/A,,335,,1489,1489,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,15687,-1,N/A,,15687,,345639,345639,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,7125,-1,N/A,,7125,,127680,127680,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,12250,-1,N/A,,12250,,657654,657654,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,70,-1,N/A,,70,,5530,5530,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,273,-1,N/A,,273,,5189,5189,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,0,-1,N/A,,,,4663,4663,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,207,-1,N/A,,207,,1711,1711,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,15625,-1,N/A,,15625,,32450,32450,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,78,-1,N/A,,78,,7633,7633,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,97,-1,N/A,,97,,1731,1731,,0
H0,1993,1993,1993,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,414,-1,N/A,,414,,40423,40423,,0
H0,1993,1993,1993,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,53,-1,N/A,,53,,911,,911,0
H0,1993,1993,1993,6,1,0,X,504,Morocco,MAR,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,53,-1,N/A,,53,,911,,911,0
H0,1994,1994,1994,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2500,-1,N/A,,2500,,36605,,36605,0
H0,1994,1994,1994,6,1,0,X,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2500,-1,N/A,,2500,,36605,,36605,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,46276,-1,N/A,,46276,,1657608,1657608,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,1500,-1,N/A,,1500,,78077,78077,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,6,-1,N/A,,6,,1238,1238,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,0,-1,N/A,,,,155765,155765,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,12875,-1,N/A,,12875,,522197,522197,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,21152,-1,N/A,,21152,,717385,717385,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,4437,-1,N/A,,4437,,84059,84059,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,242,-1,N/A,,242,,18819,18819,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,1000,-1,N/A,,1000,,23069,23069,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,226,-1,N/A,,226,,4896,4896,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,4500,-1,N/A,,4500,,33526,33526,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,52,-1,N/A,,52,,4968,4968,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,30,-1,N/A,,30,,2180,2180,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,250,-1,N/A,,250,,11303,11303,,0
H0,1994,1994,1994,6,1,0,M,504,Morocco,MAR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,6,-1,N/A,,6,,126,126,,0
H0,1995,1995,1995,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,18375,-1,N/A,,18375,,547474,,547474,0
H0,1995,1995,1995,6,1,0,X,504,Morocco,MAR,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,8875,-1,N/A,,8875,,446553,,446553,0
H0,1995,1995,1995,6,1,0,X,504,Morocco,MAR,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,9500,-1,N/A,,9500,,100921,,100921,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,21284,-1,N/A,,21284,,595313,595313,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,449,-1,N/A,,449,,1265,1265,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,28,-1,N/A,,28,,3886,3886,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,6437,-1,N/A,,6437,,242297,242297,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,6625,-1,N/A,,6625,,143530,143530,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,4812,-1,N/A,,4812,,90389,90389,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,226,-1,N/A,,226,,5766,5766,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2500,-1,N/A,,2500,,77963,77963,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,20,-1,N/A,,20,,2257,2257,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,20,-1,N/A,,20,,2715,2715,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,164,-1,N/A,,164,,24917,24917,,0
H0,1995,1995,1995,6,1,0,M,504,Morocco,MAR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,3,-1,N/A,,3,,328,328,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,33543,-1,N/A,,33543,,843003,843003,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,13,-1,N/A,,13,,1746,1746,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,13500,-1,N/A,,13500,,313062,313062,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,8062,-1,N/A,,8062,,175442,175442,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,5187,-1,N/A,,5187,,135455,135455,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,31,-1,N/A,,31,,5628,5628,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,882,-1,N/A,,882,,30436,30436,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,50,-1,N/A,,50,,5117,5117,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,3187,-1,N/A,,3187,,50485,50485,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,105,-1,N/A,,105,,11443,11443,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,89,-1,N/A,,89,,6746,6746,,0
H0,1996,1996,1996,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2437,-1,N/A,,2437,,107443,107443,,0
H0,1997,1997,1997,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,23,-1,N/A,,23,,1227,,1227,0
H0,1997,1997,1997,6,1,0,X,504,Morocco,MAR,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,23,-1,N/A,,23,,1227,,1227,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,33600,-1,N/A,,33600,,804946,804946,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,167,-1,N/A,,167,,2494,2494,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,20,-1,N/A,,20,,515,515,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,6875,-1,N/A,,6875,,183361,183361,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2937,-1,N/A,,2937,,59896,59896,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,17359,-1,N/A,,17359,,403716,403716,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,56,-1,N/A,,56,,2904,2904,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,402,-1,N/A,,402,,7526,7526,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,1125,-1,N/A,,1125,,27647,27647,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,250,-1,N/A,,250,,525,525,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2250,-1,N/A,,2250,,64930,64930,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,968,-1,N/A,,968,,10939,10939,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,621,-1,N/A,,621,,22768,22768,,0
H0,1997,1997,1997,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,570,-1,N/A,,570,,17725,17725,,0
H0,1998,1998,1998,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,58821,-1,N/A,,58821,,1330908,1330908,,0
H0,1998,1998,1998,6,1,0,M,504,Morocco,MAR,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,10,-1,N/A,,10,,5759,5759,,0
H0,1998,1998,1998,6,1,0,M,504,Morocco,MAR,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,453,-1,N/A,,453,,2752,2752,,0
H0,1998,1998,1998,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,21480,-1,N/A,,21480,,436504,436504,,0
H0,1998,1998,1998,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,6687,-1,N/A,,6687,,105736,105736,,0
H0,1998,1998,1998,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,5375,-1,N/A,,5375,,121570,121570,,0
