Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2518,,25162,25162,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,943,,45220,45220,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,13,,386,386,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,92,,951,951,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,14,,453,453,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,106447,,1027896,1027896,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,565,,14066,14066,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2015,,3215,3215,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1393,,39547,39547,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,630,,9370,9370,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,5380,,18034,18034,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,8215,,79065,79065,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1273,,16438,16438,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,12812,,195839,195839,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,8622,,182587,182587,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,91702,,688740,688740,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,252069,,2448172,2448172,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,100,,699,699,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,4,,96,96,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,10,,139,139,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,40,40,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,62,62,,0
H4,2014,2014,2014,6,1,0,M,634,Qatar,QAT,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,225,225,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,,,57,57,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,,,41,41,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,72,Botswana,BWA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,278,,8074,8074,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,25,,1061,1061,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,60,,1784,1784,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,366,,18781,18781,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2220,,25570,25570,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,55,,789,789,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,7934,,34341,34341,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1675,,1327,1327,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,37,,2645,2645,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,802,,3170,3170,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,529,,4603,4603,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1455,,34599,34599,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,605,,4916,4916,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,75,,1447,1447,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,102,,1810,1810,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,3357,,36539,36539,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,613,,11362,11362,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,40,,502,502,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,861,,12017,12017,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1505,,43213,43213,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,116566,,1062222,1062222,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,80,,4839,4839,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,169,,4613,4613,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1520,,83374,83374,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,174,,10451,10451,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2904,,20253,20253,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2439,,96691,96691,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2784,,28716,28716,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,6057,,147575,147575,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,9852,,202656,202656,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,118005,,747869,747869,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,283379,,2665776,2665776,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,100,,79,79,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,50,,2003,2003,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,50,,1222,1222,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,20,,68,68,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,10,,2320,2320,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,2,,341,341,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,505,505,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,214,214,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,307,307,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,90,90,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,640,640,,0
H4,2015,2015,2015,6,1,0,M,634,Qatar,QAT,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,,-1,N/A,,1,,81,81,,0
H4,2015,2015,2015,6,1,0,X,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2416,-1,N/A,,1061,,10217,,10217,2
H4,2015,2015,2015,6,1,0,X,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,36,-1,N/A,,1000,,154,,154,2
H4,2015,2015,2015,6,1,0,X,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,2361,-1,N/A,,41,,9986,,9986,2
H4,2015,2015,2015,6,1,0,X,634,Qatar,QAT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,18,-1,N/A,,20,,78,,78,2
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,245928,,2871887,2871887.485,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,128,,100855,100855.615,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,113627,,945279,945279.343,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,737,,29296,29296.011,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,6000,,151666,151666.166,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,476,,216644,216644.943,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,164,,30129,30129.782,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,3838,,33739,33739.321,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,110069,,1102564,1102564.013,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,8304,,25737,25737.331,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,365,,14483,14483.273,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,601,,49663,49663.53,,0
H4,2016,2016,2016,6,1,0,M,634,Qatar,QAT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1614,,171828,171828.159,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,210239,,2437076,2437076.827,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,618,,15581,15581.147,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,75,,28,28.357,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,,78,78.288,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,8,,217,217.956,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,687,,24798,24798.824,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,5,,341,341.252,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,,77,77.418,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,18,,2081,2081.995,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,200,,16397,16397.865,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2573,,47067,47067.736,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,,386,386.077,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,5,,4436,4436.844,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,,188,188.261,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,,189,189.082,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,83,,1046,1046.463,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1361,,13871,13871.063,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,737,,20429,20429.405,,0
H4,2017,2017,2017,6,1,0,M,634,Qatar,QAT,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1761,,32823,32823.464,,0
